city,Type of unit,year,month,VALUE
Vancouver,Three bedroom units,2019,7,1907.0
Vancouver,Three bedroom units,2019,7,2063.0
Vancouver,Three bedroom units,2019,7,2076.0
Vancouver,Three bedroom units,2019,8,1990.0
Vancouver,Three bedroom units,2019,8,1907.0
Vancouver,Three bedroom units,2019,8,2063.0
Vancouver,Three bedroom units,2019,8,2076.0
Vancouver,Three bedroom units,2019,9,1990.0
Vancouver,Three bedroom units,2019,9,1907.0
Vancouver,Three bedroom units,2019,9,2063.0
Vancouver,Three bedroom units,2019,9,2076.0
Vancouver,Three bedroom units,2019,10,1990.0
Vancouver,Three bedroom units,2019,10,1907.0
Vancouver,Three bedroom units,2019,10,2063.0
Vancouver,Three bedroom units,2019,10,2076.0
Vancouver,Three bedroom units,2019,11,1990.0
Vancouver,Three bedroom units,2019,11,1907.0
Vancouver,Three bedroom units,2019,11,2063.0
Vancouver,Three bedroom units,2019,11,2076.0
Vancouver,Three bedroom units,2019,12,1990.0
Vancouver,Three bedroom units,2019,12,1907.0
Vancouver,Three bedroom units,2019,12,2063.0
Vancouver,Three bedroom units,2019,12,2076.0
Vancouver,Three bedroom units,2020,1,2078.0
Vancouver,Three bedroom units,2020,1,1940.0
Vancouver,Three bedroom units,2020,1,2206.0
Vancouver,Three bedroom units,2020,1,2222.0
Vancouver,Three bedroom units,2020,2,2078.0
Vancouver,Three bedroom units,2020,2,1940.0
Vancouver,Three bedroom units,2020,2,2206.0
Vancouver,Three bedroom units,2020,2,2222.0
Vancouver,Three bedroom units,2020,3,2078.0
Vancouver,Three bedroom units,2020,3,1940.0
Vancouver,Three bedroom units,2020,3,2206.0
Vancouver,Three bedroom units,2020,3,2222.0
Vancouver,Three bedroom units,2020,4,2078.0
Vancouver,Three bedroom units,2020,4,1940.0
Vancouver,Three bedroom units,2020,4,2206.0
Vancouver,Three bedroom units,2020,4,2222.0
Vancouver,Three bedroom units,2020,5,2078.0
Vancouver,Three bedroom units,2020,5,1940.0
Vancouver,Three bedroom units,2020,5,2206.0
Vancouver,Three bedroom units,2020,5,2222.0
Vancouver,Three bedroom units,2020,6,2078.0
Vancouver,Three bedroom units,2020,6,1940.0
Vancouver,Three bedroom units,2020,6,2206.0
Vancouver,Three bedroom units,2020,6,2222.0
Vancouver,Three bedroom units,2020,7,2078.0
Vancouver,Three bedroom units,2020,7,1940.0
Vancouver,Three bedroom units,2020,7,2206.0
Vancouver,Three bedroom units,2020,7,2222.0
Vancouver,Three bedroom units,2020,8,2078.0
Vancouver,Three bedroom units,2020,8,1940.0
Vancouver,Three bedroom units,2020,8,2206.0
Vancouver,Three bedroom units,2020,8,2222.0
Vancouver,Three bedroom units,2020,9,2078.0
Vancouver,Three bedroom units,2020,9,1940.0
Vancouver,Three bedroom units,2020,9,2206.0
Vancouver,Three bedroom units,2020,9,2222.0
Vancouver,Three bedroom units,2020,10,2078.0
Vancouver,Three bedroom units,2020,10,1940.0
Vancouver,Three bedroom units,2020,10,2206.0
Vancouver,Three bedroom units,2020,10,2222.0
Vancouver,Three bedroom units,2020,11,2078.0
Vancouver,Three bedroom units,2020,11,1940.0
Vancouver,Three bedroom units,2020,11,2206.0
Vancouver,Three bedroom units,2020,11,2222.0
Vancouver,Three bedroom units,2020,12,2078.0
Vancouver,Three bedroom units,2020,12,1940.0
Vancouver,Three bedroom units,2020,12,2206.0
Vancouver,Three bedroom units,2020,12,2222.0
Vancouver,Three bedroom units,2021,1,2211.0
Vancouver,Three bedroom units,2021,1,2020.0
Vancouver,Three bedroom units,2021,1,2326.0
Vancouver,Three bedroom units,2021,1,2323.0
Vancouver,Three bedroom units,2021,2,2211.0
Vancouver,Three bedroom units,2021,2,2020.0
Vancouver,Three bedroom units,2021,2,2326.0
Vancouver,Three bedroom units,2021,2,2323.0
Vancouver,Three bedroom units,2021,3,2211.0
Vancouver,Three bedroom units,2021,3,2020.0
Vancouver,Three bedroom units,2021,3,2326.0
Vancouver,Three bedroom units,2021,3,2323.0
Vancouver,Three bedroom units,2021,4,2211.0
Vancouver,Three bedroom units,2021,4,2020.0
Vancouver,Three bedroom units,2021,4,2326.0
Vancouver,Three bedroom units,2021,4,2323.0
Vancouver,Three bedroom units,2021,5,2211.0
Vancouver,Three bedroom units,2021,5,2020.0
Vancouver,Three bedroom units,2021,5,2326.0
Vancouver,Three bedroom units,2021,5,2323.0
Vancouver,Three bedroom units,2021,6,2211.0
Vancouver,Three bedroom units,2021,6,2020.0
Vancouver,Three bedroom units,2021,6,2326.0
Vancouver,Three bedroom units,2021,6,2323.0
Vancouver,Three bedroom units,2021,7,2211.0
Vancouver,Three bedroom units,2021,7,2020.0
Vancouver,Three bedroom units,2021,7,2326.0
Vancouver,Three bedroom units,2021,7,2323.0
Vancouver,Three bedroom units,2021,8,2211.0
Vancouver,Three bedroom units,2021,8,2020.0
Vancouver,Three bedroom units,2021,8,2326.0
Vancouver,Three bedroom units,2021,8,2323.0
Vancouver,Three bedroom units,2021,9,2211.0
Vancouver,Three bedroom units,2021,9,2020.0
Vancouver,Three bedroom units,2021,9,2326.0
Vancouver,Three bedroom units,2021,9,2323.0
Vancouver,Three bedroom units,2021,10,2211.0
Vancouver,Three bedroom units,2021,10,2020.0
Vancouver,Three bedroom units,2021,10,2326.0
Vancouver,Three bedroom units,2021,10,2323.0
Vancouver,Three bedroom units,2021,11,2211.0
Vancouver,Three bedroom units,2021,11,2020.0
Vancouver,Three bedroom units,2021,11,2326.0
Vancouver,Three bedroom units,2021,11,2323.0
Vancouver,Three bedroom units,2021,12,2211.0
Vancouver,Three bedroom units,2021,12,2020.0
Vancouver,Three bedroom units,2021,12,2326.0
Vancouver,Three bedroom units,2021,12,2323.0
Vancouver,Three bedroom units,2022,1,2441.0
Vancouver,Three bedroom units,2022,1,2284.0
Vancouver,Three bedroom units,2022,1,2511.0
Vancouver,Three bedroom units,2022,1,2516.0
Vancouver,Three bedroom units,2022,2,2441.0
Vancouver,Three bedroom units,2022,2,2284.0
Vancouver,Three bedroom units,2022,2,2511.0
Vancouver,Three bedroom units,2022,2,2516.0
Vancouver,Three bedroom units,2022,3,2441.0
Vancouver,Three bedroom units,2022,3,2284.0
Vancouver,Three bedroom units,2022,3,2511.0
Vancouver,Three bedroom units,2022,3,2516.0
Vancouver,Three bedroom units,2022,4,2441.0
Vancouver,Three bedroom units,2022,4,2284.0
Vancouver,Three bedroom units,2022,4,2511.0
Vancouver,Three bedroom units,2022,4,2516.0
Vancouver,Three bedroom units,2022,5,2441.0
Vancouver,Three bedroom units,2022,5,2284.0
Vancouver,Three bedroom units,2022,5,2511.0
Vancouver,Three bedroom units,2022,5,2516.0
Vancouver,Three bedroom units,2022,6,2441.0
Vancouver,Three bedroom units,2022,6,2284.0
Vancouver,Three bedroom units,2022,6,2511.0
Vancouver,Three bedroom units,2022,6,2516.0
Vancouver,Three bedroom units,2022,7,2441.0
Vancouver,Three bedroom units,2022,7,2284.0
Vancouver,Three bedroom units,2022,7,2511.0
Vancouver,Three bedroom units,2022,7,2516.0
Vancouver,Three bedroom units,2022,8,2441.0
Vancouver,Three bedroom units,2022,8,2284.0
Vancouver,Three bedroom units,2022,8,2511.0
Vancouver,Three bedroom units,2022,8,2516.0
Vancouver,Three bedroom units,2022,9,2441.0
Vancouver,Three bedroom units,2022,9,2284.0
Vancouver,Three bedroom units,2022,9,2511.0
Vancouver,Three bedroom units,2022,9,2516.0
Vancouver,Three bedroom units,2022,10,2441.0
Vancouver,Three bedroom units,2022,10,2284.0
Vancouver,Three bedroom units,2022,10,2511.0
Vancouver,Three bedroom units,2022,10,2516.0
Vancouver,Three bedroom units,2022,11,2441.0
Vancouver,Three bedroom units,2022,11,2284.0
Vancouver,Three bedroom units,2022,11,2511.0
Vancouver,Three bedroom units,2022,11,2516.0
Vancouver,Three bedroom units,2022,12,2441.0
Vancouver,Three bedroom units,2022,12,2284.0
Vancouver,Three bedroom units,2022,12,2511.0
Vancouver,Three bedroom units,2022,12,2516.0
Vancouver,Three bedroom units,2023,1,2477.0
Vancouver,Three bedroom units,2023,1,2306.0
Vancouver,Three bedroom units,2023,1,2547.0
Vancouver,Three bedroom units,2023,1,2545.0
Vancouver,Three bedroom units,2023,2,2477.0
Vancouver,Three bedroom units,2023,2,2306.0
Vancouver,Three bedroom units,2023,2,2547.0
Vancouver,Three bedroom units,2023,2,2545.0
Vancouver,Three bedroom units,2023,3,2477.0
Vancouver,Three bedroom units,2023,3,2306.0
Vancouver,Three bedroom units,2023,3,2547.0
Vancouver,Three bedroom units,2023,3,2545.0
Vancouver,Three bedroom units,2023,4,2477.0
Vancouver,Three bedroom units,2023,4,2306.0
Vancouver,Three bedroom units,2023,4,2547.0
Vancouver,Three bedroom units,2023,4,2545.0
Vancouver,Three bedroom units,2023,5,2477.0
Vancouver,Three bedroom units,2023,5,2306.0
Vancouver,Three bedroom units,2023,5,2547.0
Vancouver,Three bedroom units,2023,5,2545.0
Vancouver,Three bedroom units,2023,6,2477.0
Vancouver,Three bedroom units,2023,6,2306.0
Vancouver,Three bedroom units,2023,6,2547.0
Vancouver,Three bedroom units,2023,6,2545.0
Vancouver,Three bedroom units,2023,7,2477.0
Vancouver,Three bedroom units,2023,7,2306.0
Vancouver,Three bedroom units,2023,7,2547.0
Vancouver,Three bedroom units,2023,7,2545.0
Vancouver,Three bedroom units,2023,8,2477.0
Vancouver,Three bedroom units,2023,8,2306.0
Vancouver,Three bedroom units,2023,8,2547.0
Vancouver,Three bedroom units,2023,8,2545.0
Vancouver,Three bedroom units,2023,9,2477.0
Vancouver,Three bedroom units,2023,9,2306.0
Vancouver,Three bedroom units,2023,9,2547.0
Vancouver,Three bedroom units,2023,9,2545.0
Vancouver,Three bedroom units,2023,10,2477.0
Vancouver,Three bedroom units,2023,10,2306.0
Vancouver,Three bedroom units,2023,10,2547.0
Vancouver,Three bedroom units,2023,10,2545.0
Vancouver,Three bedroom units,2023,11,2477.0
Vancouver,Three bedroom units,2023,11,2306.0
Vancouver,Three bedroom units,2023,11,2547.0
Vancouver,Three bedroom units,2023,11,2545.0
Vancouver,Three bedroom units,2023,12,2477.0
Vancouver,Three bedroom units,2023,12,2306.0
Vancouver,Three bedroom units,2023,12,2547.0
Vancouver,Three bedroom units,2023,12,2545.0
Vancouver,Three bedroom units,2024,1,2744.0
Vancouver,Three bedroom units,2024,1,2174.0
Vancouver,Three bedroom units,2024,1,2942.0
Vancouver,Three bedroom units,2024,1,2961.0
Vancouver,Three bedroom units,2024,2,2744.0
Vancouver,Three bedroom units,2024,2,2174.0
Vancouver,Three bedroom units,2024,2,2942.0
Vancouver,Three bedroom units,2024,2,2961.0
Vancouver,Three bedroom units,2024,3,2744.0
Vancouver,Three bedroom units,2024,3,2174.0
Vancouver,Three bedroom units,2024,3,2942.0
Vancouver,Three bedroom units,2024,3,2961.0
Vancouver,Three bedroom units,2024,4,2744.0
Vancouver,Three bedroom units,2024,4,2174.0
Vancouver,Three bedroom units,2024,4,2942.0
Vancouver,Three bedroom units,2024,4,2961.0
Vancouver,Three bedroom units,2024,5,2744.0
Vancouver,Three bedroom units,2024,5,2174.0
Vancouver,Three bedroom units,2024,5,2942.0
Vancouver,Three bedroom units,2024,5,2961.0
Vancouver,Three bedroom units,2024,6,2744.0
Vancouver,Three bedroom units,2024,6,2174.0
Vancouver,Three bedroom units,2024,6,2942.0
Vancouver,Three bedroom units,2024,6,2961.0
Vancouver,Three bedroom units,2024,7,2744.0
Vancouver,Three bedroom units,2024,7,2174.0
Vancouver,Three bedroom units,2024,7,2942.0
Vancouver,Three bedroom units,2024,7,2961.0
Vancouver,Three bedroom units,2024,8,2744.0
Vancouver,Three bedroom units,2024,8,2174.0
Vancouver,Three bedroom units,2024,8,2942.0
Vancouver,Three bedroom units,2024,8,2961.0
Vancouver,Three bedroom units,2024,9,2744.0
Vancouver,Three bedroom units,2024,9,2174.0
Vancouver,Three bedroom units,2024,9,2942.0
Vancouver,Three bedroom units,2024,9,2961.0
Vancouver,Three bedroom units,2024,10,2744.0
Vancouver,Three bedroom units,2024,10,2174.0
Vancouver,Three bedroom units,2024,10,2942.0
Vancouver,Three bedroom units,2024,10,2961.0
Vancouver,Three bedroom units,2024,11,2744.0
Vancouver,Three bedroom units,2024,11,2174.0
Vancouver,Three bedroom units,2024,11,2942.0
Vancouver,Three bedroom units,2024,11,2961.0
Vancouver,Three bedroom units,2024,12,2744.0
Vancouver,Three bedroom units,2024,12,2174.0
Vancouver,Three bedroom units,2024,12,2942.0
Vancouver,Three bedroom units,2024,12,2961.0
